SID,Group,Block,Trial,Time,Hand
1,Video,Doubles,1,1.9651,R
1,Video,Doubles,1,2.4385,R
1,Video,Doubles,1,2.9135,L
1,Video,Doubles,1,3.3630,L
1,Video,Doubles,1,3.9438,R
1,Video,Doubles,1,4.4391,R
1,Video,Doubles,1,4.9391,L
1,Video,Doubles,1,5.4490,L
1,Video,Doubles,1,5.9510,R
1,Video,Doubles,1,6.4323,R
1,Video,Doubles,1,6.9443,L
1,Video,Doubles,1,7.4448,L
1,Video,Doubles,1,7.9286,R
1,Video,Doubles,1,8.4250,R
1,Video,Doubles,1,8.8958,L
1,Video,Doubles,1,9.4104,L
1,Video,Doubles,1,9.9276,R
1,Video,Doubles,1,10.4026,R
1,Video,Doubles,1,10.9401,L
1,Video,Doubles,1,11.4021,L
1,Video,Doubles,1,11.9630,R
1,Video,Doubles,1,12.4281,R
1,Video,Doubles,1,12.9490,L
1,Video,Doubles,1,13.4682,L
1,Video,Doubles,1,13.9703,R
1,Video,Doubles,1,14.4432,R
1,Video,Doubles,1,14.9859,L
1,Video,Doubles,1,15.4516,L
1,Video,Doubles,1,15.9818,R
1,Video,Doubles,1,16.4547,R
1,Video,Doubles,1,16.9484,L
1,Video,Doubles,1,17.4302,L
1,Video,Doubles,1,17.9911,R
1,Video,Doubles,2,1.9844,R
1,Video,Doubles,2,2.4771,R
1,Video,Doubles,2,2.9458,L
1,Video,Doubles,2,3.4365,L
1,Video,Doubles,2,4.0188,R
1,Video,Doubles,2,4.4969,R
1,Video,Doubles,2,4.9995,L
1,Video,Doubles,2,5.4760,L
1,Video,Doubles,2,5.9802,R
1,Video,Doubles,2,6.4849,R
1,Video,Doubles,2,6.9484,L
1,Video,Doubles,2,7.4625,L
1,Video,Doubles,2,7.9656,R
1,Video,Doubles,2,8.4615,R
1,Video,Doubles,2,8.9693,L
1,Video,Doubles,2,9.4370,L
1,Video,Doubles,2,9.9703,R
1,Video,Doubles,2,10.4766,R
1,Video,Doubles,2,10.9891,L
1,Video,Doubles,2,11.4620,L
1,Video,Doubles,2,11.9708,R
1,Video,Doubles,2,12.4422,R
1,Video,Doubles,2,12.9177,L
1,Video,Doubles,2,13.4391,L
1,Video,Doubles,2,13.9583,R
1,Video,Doubles,2,14.4557,R
1,Video,Doubles,2,14.9417,L
1,Video,Doubles,2,15.4302,L
1,Video,Doubles,2,15.9380,R
1,Video,Doubles,2,16.4250,R
1,Video,Doubles,2,16.9417,L
1,Video,Doubles,2,17.4547,L
1,Video,Doubles,2,18.0240,R
1,Video,Paradiddles,1,1.9672,R
1,Video,Paradiddles,1,2.4276,L
1,Video,Paradiddles,1,2.9422,R
1,Video,Paradiddles,1,3.4375,L
1,Video,Paradiddles,1,3.9302,L
1,Video,Paradiddles,1,4.4286,R
1,Video,Paradiddles,1,4.9109,L
1,Video,Paradiddles,1,5.4078,L
1,Video,Paradiddles,1,6.0026,R
1,Video,Paradiddles,1,6.5010,L
1,Video,Paradiddles,1,6.9625,R
1,Video,Paradiddles,1,7.4292,R
1,Video,Paradiddles,1,7.9234,L
1,Video,Paradiddles,1,8.4260,R
1,Video,Paradiddles,1,8.9406,L
1,Video,Paradiddles,1,9.4188,L
1,Video,Paradiddles,1,9.9021,R
1,Video,Paradiddles,1,10.4385,L
1,Video,Paradiddles,1,10.9198,R
1,Video,Paradiddles,1,11.4188,R
1,Video,Paradiddles,1,11.9443,L
1,Video,Paradiddles,1,12.4828,R
1,Video,Paradiddles,1,12.9990,L
1,Video,Paradiddles,1,13.4672,L
1,Video,Paradiddles,1,13.9724,R
1,Video,Paradiddles,1,14.4698,L
1,Video,Paradiddles,1,14.9766,R
1,Video,Paradiddles,1,15.4271,R
1,Video,Paradiddles,1,15.9443,L
1,Video,Paradiddles,1,16.4557,R
1,Video,Paradiddles,1,17.0031,L
1,Video,Paradiddles,1,17.8057,L
1,Video,Paradiddles,1,18.2219,R
1,Video,Paradiddles,2,1.9021,R
1,Video,Paradiddles,2,2.4484,L
1,Video,Paradiddles,2,2.9594,R
1,Video,Paradiddles,2,3.6120,R
1,Video,Paradiddles,2,4.0297,L
1,Video,Paradiddles,2,4.5000,R
1,Video,Paradiddles,2,4.9755,L
1,Video,Paradiddles,2,5.4563,L
1,Video,Paradiddles,2,5.9719,R
1,Video,Paradiddles,2,6.4833,L
1,Video,Paradiddles,2,6.9609,R
1,Video,Paradiddles,2,7.4339,R
1,Video,Paradiddles,2,7.9396,L
1,Video,Paradiddles,2,8.4422,R
1,Video,Paradiddles,2,8.9448,L
1,Video,Paradiddles,2,9.4281,L
1,Video,Paradiddles,2,9.9391,R
1,Video,Paradiddles,2,10.4500,L
1,Video,Paradiddles,2,10.9609,R
1,Video,Paradiddles,2,11.4370,R
1,Video,Paradiddles,2,11.9568,L
1,Video,Paradiddles,2,12.4682,R
1,Video,Paradiddles,2,12.9391,L
1,Video,Paradiddles,2,13.4339,L
1,Video,Paradiddles,2,13.9552,R
1,Video,Paradiddles,2,14.4349,L
1,Video,Paradiddles,2,14.9667,R
1,Video,Paradiddles,2,15.3969,R
1,Video,Paradiddles,2,15.9307,L
1,Video,Paradiddles,2,16.5089,R
1,Video,Paradiddles,2,17.0063,L
1,Video,Paradiddles,2,17.5172,L
1,Video,Paradiddles,2,17.9958,R
1,Video,3:2,1,1.9573,R
1,Video,3:2,1,2.4589,R
1,Video,3:2,1,2.8880,L
1,Video,3:2,1,2.9391,R
1,Video,3:2,1,3.3807,R
1,Video,3:2,1,3.9198,R
1,Video,3:2,1,4.3885,L
1,Video,3:2,1,4.4563,R
1,Video,3:2,1,4.9052,R
1,Video,3:2,1,4.9651,L
1,Video,3:2,1,5.3755,R
1,Video,3:2,1,5.8844,R
1,Video,3:2,1,5.9130,L
1,Video,3:2,1,6.4109,R
1,Video,3:2,1,6.9125,R
1,Video,3:2,1,7.3557,L
1,Video,3:2,1,7.4203,R
1,Video,3:2,1,7.9427,R
1,Video,3:2,1,8.4401,R
1,Video,3:2,1,8.8922,L
1,Video,3:2,1,8.9177,R
1,Video,3:2,1,9.4130,R
1,Video,3:2,1,9.9359,R
1,Video,3:2,1,10.3823,L
1,Video,3:2,1,10.4396,R
1,Video,3:2,1,10.9333,R
1,Video,3:2,1,11.4078,R
1,Video,3:2,1,11.5047,L
1,Video,3:2,1,11.9281,R
1,Video,3:2,1,12.4552,R
1,Video,3:2,1,12.9245,L
1,Video,3:2,1,12.9625,R
1,Video,3:2,1,13.4328,R
1,Video,3:2,1,13.9266,R
1,Video,3:2,1,n/a,n/a
1,Video,3:2,1,n/a,n/a
1,Video,3:2,1,n/a,n/a
1,Video,3:2,1,n/a,n/a
1,Video,3:2,1,n/a,n/a
1,Video,3:2,1,n/a,n/a
1,Video,3:2,1,n/a,n/a
1,Video,3:2,2,2.0224,R
1,Video,3:2,2,2.5068,L
1,Video,3:2,2,2.7510,R
1,Video,3:2,2,3.0302,L
1,Video,3:2,2,3.5240,R
1,Video,3:2,2,3.9917,L
1,Video,3:2,2,4.4776,R
1,Video,3:2,2,4.7453,L
1,Video,3:2,2,5.0094,R
1,Video,3:2,2,5.5328,L
1,Video,3:2,2,5.9948,R
1,Video,3:2,2,6.4880,L
1,Video,3:2,2,6.7010,R
1,Video,3:2,2,7.0521,L
1,Video,3:2,2,7.5365,R
1,Video,3:2,2,8.0198,L
1,Video,3:2,2,8.5031,R
1,Video,3:2,2,8.9443,L
1,Video,3:2,2,9.4745,R
1,Video,3:2,2,10.0167,L
1,Video,3:2,2,10.4979,R
1,Video,3:2,2,10.7188,L
1,Video,3:2,2,11.0016,R
1,Video,3:2,2,11.4896,L
1,Video,3:2,2,11.9688,L
1,Video,3:2,2,12.4344,R
1,Video,3:2,2,12.8625,L
1,Video,3:2,2,13.1323,R
1,Video,3:2,2,13.5781,L
1,Video,3:2,2,13.9734,R
1,Video,3:2,2,14.7307,R
1,Video,3:2,2,15.0193,L
1,Video,3:2,2,15.5063,R
1,Video,3:2,2,15.9964,L
1,Video,3:2,2,16.4630,R
1,Video,3:2,2,16.6943,L
1,Video,3:2,2,16.9807,R
1,Video,3:2,2,17.4865,L
1,Video,3:2,2,18.0047,R
1,Video,3:2,2,18.4859,L
1,Video,3:2,2,18.7328,R
1,Video,3:2,2,19.0359,L
1,Video,3:4,1,1.9922,R
1,Video,3:4,1,2.5016,L
1,Video,3:4,1,2.6693,R
1,Video,3:4,1,2.9698,L
1,Video,3:4,1,3.2750,R
1,Video,3:4,1,3.5313,L
1,Video,3:4,1,3.8630,R
1,Video,3:4,1,4.1208,L
1,Video,3:4,1,4.2693,R
1,Video,3:4,1,4.3490,L
1,Video,3:4,1,4.4990,R
1,Video,3:4,1,5.3677,R
1,Video,3:4,1,5.5859,L
1,Video,3:4,1,6.0932,R
1,Video,3:4,1,6.4901,L
1,Video,3:4,1,6.6734,R
1,Video,3:4,1,6.8771,L
1,Video,3:4,1,7.0599,R
1,Video,3:4,1,7.5729,L
1,Video,3:4,1,8.0349,R
1,Video,3:4,1,8.5313,L
1,Video,3:4,1,8.7641,R
1,Video,3:4,1,8.9958,L
1,Video,3:4,1,9.4302,R
1,Video,3:4,1,9.6760,L
1,Video,3:4,1,9.9370,R
1,Video,3:4,1,10.2771,L
1,Video,3:4,1,10.5141,R
1,Video,3:4,1,10.7693,L
1,Video,3:4,1,11.0438,R
1,Video,3:4,1,11.5911,L
1,Video,3:4,1,11.8422,R
1,Video,3:4,1,12.1995,L
1,Video,3:4,1,12.6828,R
1,Video,3:4,1,12.9109,L
1,Video,3:4,1,13.1870,R
1,Video,3:4,1,13.4719,L
1,Video,3:4,1,13.9042,R
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,1,n/a,n/a
1,Video,3:4,2,1.9828,L
1,Video,3:4,2,2.3094,R
1,Video,3:4,2,2.5031,L
1,Video,3:4,2,2.7823,R
1,Video,3:4,2,3.0359,L
1,Video,3:4,2,3.1729,R
1,Video,3:4,2,3.4448,L
1,Video,3:4,2,3.6167,R
1,Video,3:4,2,3.9188,L
1,Video,3:4,2,4.2370,R
1,Video,3:4,2,4.5531,L
1,Video,3:4,2,4.8630,R
1,Video,3:4,2,5.1479,L
1,Video,3:4,2,5.4354,R
1,Video,3:4,2,5.5896,L
1,Video,3:4,2,5.9516,R
1,Video,3:4,2,6.1297,L
1,Video,3:4,2,6.1979,R
1,Video,3:4,2,6.4448,L
1,Video,3:4,2,6.6745,R
1,Video,3:4,2,7.0344,L
1,Video,3:4,2,7.1698,R
1,Video,3:4,2,7.4745,L
1,Video,3:4,2,7.6906,R
1,Video,3:4,2,7.9078,L
1,Video,3:4,2,8.1672,R
1,Video,3:4,2,8.4010,L
1,Video,3:4,2,8.6359,R
1,Video,3:4,2,8.9510,L
1,Video,3:4,2,9.2542,R
1,Video,3:4,2,9.4833,L
1,Video,3:4,2,9.6823,R
1,Video,3:4,2,10.0370,L
1,Video,3:4,2,10.1833,R
1,Video,3:4,2,10.4443,L
1,Video,3:4,2,10.6099,R
1,Video,3:4,2,10.9193,L
1,Video,3:4,2,11.0760,L
1,Video,3:4,2,11.4224,R
1,Video,3:4,2,11.5724,L
1,Video,3:4,2,11.8443,R
1,Video,3:4,2,12.0313,L
1,Video,3:4,2,12.3427,R
1,Video,3:4,2,12.5401,L
1,Video,3:4,2,12.8500,L
1,Video,3:4,2,13.0422,R
1,Video,3:4,2,13.3714,L
1,Video,3:4,2,13.5292,R
1,Video,3:4,2,13.8375,L
1,Video,3:4,2,14.0427,R
1,Video,3:4,2,n/a,n/a
1,Video,3:4,2,n/a,n/a
1,Video,3:4,2,n/a,n/a
1,Video,3:4,2,n/a,n/a
1,Video,3:4,2,n/a,n/a
1,Video,3:4,2,n/a,n/a
1,Video,3:4,2,n/a,n/a
1,Video,3:4,2,n/a,n/a
2,Video,Doubles,1,1.9766,R
2,Video,Doubles,1,2.4458,R
2,Video,Doubles,1,2.9760,L
2,Video,Doubles,1,3.4776,L
2,Video,Doubles,1,3.9760,R
2,Video,Doubles,1,4.4786,R
2,Video,Doubles,1,5.0026,L
2,Video,Doubles,1,5.4922,L
2,Video,Doubles,1,5.9911,R
2,Video,Doubles,1,6.4760,R
2,Video,Doubles,1,6.9755,L
2,Video,Doubles,1,7.4984,L
2,Video,Doubles,1,7.9781,R
2,Video,Doubles,1,8.4776,R
2,Video,Doubles,1,8.9594,L
2,Video,Doubles,1,9.4448,L
2,Video,Doubles,1,9.9594,R
2,Video,Doubles,1,10.4495,R
2,Video,Doubles,1,10.9563,L
2,Video,Doubles,1,11.4604,L
2,Video,Doubles,1,11.9599,R
2,Video,Doubles,1,12.4542,R
2,Video,Doubles,1,12.9542,L
2,Video,Doubles,1,13.4490,L
2,Video,Doubles,1,13.9599,R
2,Video,Doubles,1,14.4313,R
2,Video,Doubles,1,14.9583,L
2,Video,Doubles,1,15.4823,L
2,Video,Doubles,1,15.9896,R
2,Video,Doubles,1,16.4792,R
2,Video,Doubles,1,16.9974,L
2,Video,Doubles,1,17.4724,L
2,Video,Doubles,1,17.9776,R
2,Video,Doubles,2,1.9901,R
2,Video,Doubles,2,2.4766,R
2,Video,Doubles,2,2.9844,L
2,Video,Doubles,2,3.4672,L
2,Video,Doubles,2,3.9839,R
2,Video,Doubles,2,4.4917,R
2,Video,Doubles,2,5.0021,L
2,Video,Doubles,2,5.4917,L
2,Video,Doubles,2,6.0078,R
2,Video,Doubles,2,6.5047,R
2,Video,Doubles,2,7.0016,L
2,Video,Doubles,2,7.4958,L
2,Video,Doubles,2,8.0125,R
2,Video,Doubles,2,8.4161,R
2,Video,Doubles,2,8.9453,L
2,Video,Doubles,2,9.4552,L
2,Video,Doubles,2,9.9604,R
2,Video,Doubles,2,10.4542,R
2,Video,Doubles,2,10.9635,L
2,Video,Doubles,2,11.4646,L
2,Video,Doubles,2,11.9531,R
2,Video,Doubles,2,12.4479,R
2,Video,Doubles,2,12.9755,L
2,Video,Doubles,2,13.4880,L
2,Video,Doubles,2,13.9703,R
2,Video,Doubles,2,14.4630,R
2,Video,Doubles,2,14.9672,L
2,Video,Doubles,2,15.4552,L
2,Video,Doubles,2,15.9422,R
2,Video,Doubles,2,16.4385,R
2,Video,Doubles,2,16.9589,L
2,Video,Doubles,2,17.4557,L
2,Video,Doubles,2,17.9583,R
2,Video,Paradiddles,1,2.0313,R
2,Video,Paradiddles,1,2.4953,L
2,Video,Paradiddles,1,3.0083,R
2,Video,Paradiddles,1,3.4802,R
2,Video,Paradiddles,1,4.0250,L
2,Video,Paradiddles,1,4.5708,L
2,Video,Paradiddles,1,5.0318,R
2,Video,Paradiddles,1,5.4901,R
2,Video,Paradiddles,1,6.0000,L
2,Video,Paradiddles,1,6.4896,R
2,Video,Paradiddles,1,6.9490,R
2,Video,Paradiddles,1,7.4760,L
2,Video,Paradiddles,1,7.9521,L
2,Video,Paradiddles,1,8.4542,R
2,Video,Paradiddles,1,8.9536,R
2,Video,Paradiddles,1,9.5292,R
2,Video,Paradiddles,1,10.0302,L
2,Video,Paradiddles,1,10.5125,R
2,Video,Paradiddles,1,10.9828,R
2,Video,Paradiddles,1,11.4740,L
2,Video,Paradiddles,1,11.9755,L
2,Video,Paradiddles,1,12.4766,R
2,Video,Paradiddles,1,12.9766,R
2,Video,Paradiddles,1,13.5245,L
2,Video,Paradiddles,1,14.0531,R
2,Video,Paradiddles,1,14.4990,R
2,Video,Paradiddles,1,14.9880,L
2,Video,Paradiddles,1,15.4677,L
2,Video,Paradiddles,1,15.9906,R
2,Video,Paradiddles,1,16.4813,L
2,Video,Paradiddles,1,16.9766,L
2,Video,Paradiddles,1,17.4667,R
2,Video,Paradiddles,1,17.9859,R
2,Video,Paradiddles,2,2.0073,R
2,Video,Paradiddles,2,2.5250,L
2,Video,Paradiddles,2,3.0073,R
2,Video,Paradiddles,2,3.5057,R
2,Video,Paradiddles,2,4.0156,L
2,Video,Paradiddles,2,4.4802,R
2,Video,Paradiddles,2,4.9854,L
2,Video,Paradiddles,2,5.5000,L
2,Video,Paradiddles,2,5.9891,R
2,Video,Paradiddles,2,6.5078,L
2,Video,Paradiddles,2,6.9797,R
2,Video,Paradiddles,2,7.4714,R
2,Video,Paradiddles,2,7.9896,L
2,Video,Paradiddles,2,8.4594,R
2,Video,Paradiddles,2,8.9688,L
2,Video,Paradiddles,2,9.4714,L
2,Video,Paradiddles,2,9.9531,R
2,Video,Paradiddles,2,10.4807,L
2,Video,Paradiddles,2,10.9828,R
2,Video,Paradiddles,2,11.4823,R
2,Video,Paradiddles,2,11.9823,L
2,Video,Paradiddles,2,12.4859,R
2,Video,Paradiddles,2,12.9870,L
2,Video,Paradiddles,2,13.4891,L
2,Video,Paradiddles,2,13.9870,R
2,Video,Paradiddles,2,14.5146,L
2,Video,Paradiddles,2,14.9880,R
2,Video,Paradiddles,2,15.4854,R
2,Video,Paradiddles,2,16.0010,L
2,Video,Paradiddles,2,16.4802,R
2,Video,Paradiddles,2,16.9797,L
2,Video,Paradiddles,2,17.4906,L
2,Video,Paradiddles,2,17.9828,R
2,Video,3:2,1,2.0344,R
2,Video,3:2,1,2.5188,L
2,Video,3:2,1,2.7615,R
2,Video,3:2,1,3.5490,L
2,Video,3:2,1,4.0292,R
2,Video,3:2,1,4.4896,R
2,Video,3:2,1,4.7620,L
2,Video,3:2,1,5.0458,R
2,Video,3:2,1,5.5042,R
2,Video,3:2,1,6.0328,L
2,Video,3:2,1,6.5198,R
2,Video,3:2,1,6.9891,R
2,Video,3:2,1,7.2500,L
2,Video,3:2,1,7.5250,R
2,Video,3:2,1,7.9880,R
2,Video,3:2,1,8.5115,L
2,Video,3:2,1,9.0120,R
2,Video,3:2,1,9.5286,R
2,Video,3:2,1,10.0583,L
2,Video,3:2,1,10.3031,R
2,Video,3:2,1,11.0193,R
2,Video,3:2,1,11.5245,L
2,Video,3:2,1,11.8474,R
2,Video,3:2,1,12.5177,R
2,Video,3:2,1,12.9828,R
2,Video,3:2,1,13.4953,L
2,Video,3:2,1,14.0172,R
2,Video,3:2,1,14.5219,R
2,Video,3:2,1,14.7781,L
2,Video,3:2,1,15.0432,R
2,Video,3:2,1,15.5135,R
2,Video,3:2,1,16.0281,R
2,Video,3:2,1,16.5198,L
2,Video,3:2,1,17.0156,R
2,Video,3:2,1,17.5297,R
2,Video,3:2,1,18.0125,L
2,Video,3:2,1,18.5219,R
2,Video,3:2,1,19.0026,R
2,Video,3:2,1,19.3057,L
2,Video,3:2,1,19.5406,R
2,Video,3:2,1,20.0094,R
2,Video,3:2,2,1.9875,L
2,Video,3:2,2,1.9958,R
2,Video,3:2,2,2.4833,R
2,Video,3:2,2,2.7458,L
2,Video,3:2,2,2.9984,R
2,Video,3:2,2,3.4953,R
2,Video,3:2,2,3.5099,L
2,Video,3:2,2,3.9698,R
2,Video,3:2,2,4.2224,L
2,Video,3:2,2,4.4875,R
2,Video,3:2,2,4.9776,R
2,Video,3:2,2,4.9885,L
2,Video,3:2,2,5.4714,R
2,Video,3:2,2,5.7167,L
2,Video,3:2,2,5.9859,R
2,Video,3:2,2,6.4818,R
2,Video,3:2,2,6.4927,L
2,Video,3:2,2,6.9740,R
2,Video,3:2,2,7.2328,L
2,Video,3:2,2,7.4964,R
2,Video,3:2,2,8.0104,R
2,Video,3:2,2,8.0318,L
2,Video,3:2,2,8.4922,R
2,Video,3:2,2,8.7589,L
2,Video,3:2,2,9.0078,R
2,Video,3:2,2,9.4781,R
2,Video,3:2,2,9.5016,L
2,Video,3:2,2,9.9938,R
2,Video,3:2,2,10.2464,L
2,Video,3:2,2,10.5182,R
2,Video,3:2,2,11.0073,R
2,Video,3:2,2,11.0229,L
2,Video,3:2,2,11.4901,R
2,Video,3:2,2,11.7255,L
2,Video,3:2,2,11.9865,R
2,Video,3:2,2,12.4688,R
2,Video,3:2,2,12.4849,L
2,Video,3:2,2,12.9547,R
2,Video,3:2,2,13.2078,L
2,Video,3:2,2,13.4677,R
2,Video,3:2,2,13.9781,R
2,Video,3:2,2,13.9896,L
2,Video,3:4,1,1.9380,R
2,Video,3:4,1,1.9557,L
2,Video,3:4,1,2.3661,R
2,Video,3:4,1,2.4792,L
2,Video,3:4,1,2.7443,R
2,Video,3:4,1,3.0240,L
2,Video,3:4,1,3.1193,R
2,Video,3:4,1,3.5000,R
2,Video,3:4,1,3.5422,L
2,Video,3:4,1,3.9448,R
2,Video,3:4,1,4.0911,L
2,Video,3:4,1,4.3313,R
2,Video,3:4,1,4.6104,L
2,Video,3:4,1,5.0432,R
2,Video,3:4,1,5.0969,L
2,Video,3:4,1,5.4307,R
2,Video,3:4,1,5.5922,L
2,Video,3:4,1,5.8115,R
2,Video,3:4,1,6.0672,L
2,Video,3:4,1,6.4839,R
2,Video,3:4,1,6.5302,L
2,Video,3:4,1,6.8745,R
2,Video,3:4,1,7.0021,L
2,Video,3:4,1,7.2359,R
2,Video,3:4,1,7.5031,L
2,Video,3:4,1,7.6250,R
2,Video,3:4,1,7.9453,R
2,Video,3:4,1,8.0208,L
2,Video,3:4,1,8.3990,R
2,Video,3:4,1,8.5182,L
2,Video,3:4,1,8.7781,R
2,Video,3:4,1,9.0036,L
2,Video,3:4,1,9.1563,R
2,Video,3:4,1,9.4990,R
2,Video,3:4,1,9.5078,L
2,Video,3:4,1,9.8505,R
2,Video,3:4,1,9.9698,L
2,Video,3:4,1,10.2672,R
2,Video,3:4,1,10.5026,L
2,Video,3:4,1,10.6583,R
2,Video,3:4,1,10.9979,R
2,Video,3:4,1,11.0135,L
2,Video,3:4,1,11.3870,R
2,Video,3:4,1,11.5073,L
2,Video,3:4,1,11.7760,R
2,Video,3:4,1,12.0344,L
2,Video,3:4,1,12.1406,R
2,Video,3:4,1,12.5172,R
2,Video,3:4,1,12.5391,L
2,Video,3:4,1,12.9047,R
2,Video,3:4,1,13.0208,L
2,Video,3:4,1,13.2745,R
2,Video,3:4,1,13.5224,L
2,Video,3:4,1,13.6609,R
2,Video,3:4,1,14.0000,R
2,Video,3:4,1,14.0307,L
2,Video,3:4,1,14.4443,R
2,Video,3:4,1,14.5542,L
2,Video,3:4,2,1.9760,L
2,Video,3:4,2,1.9865,R
2,Video,3:4,2,2.3740,R
2,Video,3:4,2,2.4427,L
2,Video,3:4,2,2.7969,R
2,Video,3:4,2,3.5036,R
2,Video,3:4,2,3.5193,L
2,Video,3:4,2,3.9021,R
2,Video,3:4,2,3.9875,L
2,Video,3:4,2,4.3281,L
2,Video,3:4,2,5.0167,R
2,Video,3:4,2,5.0318,L
2,Video,3:4,2,5.4599,R
2,Video,3:4,2,5.5391,L
2,Video,3:4,2,5.7938,R
2,Video,3:4,2,6.0521,L
2,Video,3:4,2,6.5068,R
2,Video,3:4,2,6.5771,L
2,Video,3:4,2,6.9229,R
2,Video,3:4,2,6.9823,L
2,Video,3:4,2,7.3234,R
2,Video,3:4,2,7.5839,L
2,Video,3:4,2,8.0609,R
2,Video,3:4,2,8.1495,L
2,Video,3:4,2,8.4453,R
2,Video,3:4,2,8.4880,L
2,Video,3:4,2,8.7854,R
2,Video,3:4,2,9.0396,L
2,Video,3:4,2,9.5125,R
2,Video,3:4,2,9.5521,L
2,Video,3:4,2,9.8781,R
2,Video,3:4,2,9.9917,L
2,Video,3:4,2,10.2875,L
2,Video,3:4,2,10.7255,L
2,Video,3:4,2,10.8328,R
2,Video,3:4,2,11.1089,R
2,Video,3:4,2,11.1516,L
2,Video,3:4,2,11.4849,R
2,Video,3:4,2,11.5516,L
2,Video,3:4,2,11.8167,R
2,Video,3:4,2,12.0740,R
2,Video,3:4,2,12.5120,R
2,Video,3:4,2,12.5943,L
2,Video,3:4,2,12.9057,R
2,Video,3:4,2,13.0276,L
2,Video,3:4,2,13.2573,R
2,Video,3:4,2,13.5156,L
2,Video,3:4,2,13.9906,R
2,Video,3:4,2,14.0339,L
2,Video,3:4,2,14.3797,R
2,Video,3:4,2,14.4797,L
2,Video,3:4,2,14.7755,R
2,Video,3:4,2,15.0026,L
2,Video,3:4,2,15.1104,R
2,Video,3:4,2,15.4677,L
2,Video,3:4,2,15.5635,R
2,Video,3:4,2,15.9104,L
2,Video,3:4,2,15.9297,R
3,Video,Doubles,1,1.9432,R
3,Video,Doubles,1,2.3990,R
3,Video,Doubles,1,2.9516,L
3,Video,Doubles,1,3.4026,L
3,Video,Doubles,1,3.9859,R
3,Video,Doubles,1,4.4807,R
3,Video,Doubles,1,4.9563,L
3,Video,Doubles,1,5.4333,L
3,Video,Doubles,1,5.9703,R
3,Video,Doubles,1,6.4464,R
3,Video,Doubles,1,6.9651,L
3,Video,Doubles,1,7.4271,L
3,Video,Doubles,1,7.9620,R
3,Video,Doubles,1,8.4370,R
3,Video,Doubles,1,8.9438,L
3,Video,Doubles,1,9.4057,L
3,Video,Doubles,1,9.9510,R
3,Video,Doubles,1,10.4344,R
3,Video,Doubles,1,10.9708,L
3,Video,Doubles,1,11.4375,L
3,Video,Doubles,1,11.9354,R
3,Video,Doubles,1,12.4010,R
3,Video,Doubles,1,12.9240,L
3,Video,Doubles,1,13.3839,L
3,Video,Doubles,1,13.9552,R
3,Video,Doubles,1,14.4339,R
3,Video,Doubles,1,14.9667,L
3,Video,Doubles,1,15.4354,L
3,Video,Doubles,1,15.9260,R
3,Video,Doubles,1,16.4172,R
3,Video,Doubles,1,16.9500,L
3,Video,Doubles,1,17.4161,L
3,Video,Doubles,1,17.9438,R
3,Video,Doubles,2,1.8443,R
3,Video,Doubles,2,2.3995,R
3,Video,Doubles,2,2.9234,L
3,Video,Doubles,2,3.4286,L
3,Video,Doubles,2,3.9922,R
3,Video,Doubles,2,4.5339,R
3,Video,Doubles,2,4.9896,L
3,Video,Doubles,2,5.4589,L
3,Video,Doubles,2,5.9708,R
3,Video,Doubles,2,6.4380,R
3,Video,Doubles,2,6.9708,L
3,Video,Doubles,2,7.4214,L
3,Video,Doubles,2,7.9661,R
3,Video,Doubles,2,8.4589,R
3,Video,Doubles,2,8.9599,L
3,Video,Doubles,2,9.4589,L
3,Video,Doubles,2,9.9854,R
3,Video,Doubles,2,10.4635,R
3,Video,Doubles,2,10.9771,L
3,Video,Doubles,2,11.4568,L
3,Video,Doubles,2,11.9630,R
3,Video,Doubles,2,12.4604,R
3,Video,Doubles,2,12.9896,L
3,Video,Doubles,2,13.4635,L
3,Video,Doubles,2,13.9448,R
3,Video,Doubles,2,14.4328,R
3,Video,Doubles,2,14.9589,L
3,Video,Doubles,2,15.4271,L
3,Video,Doubles,2,15.8948,R
3,Video,Doubles,2,16.3995,R
3,Video,Doubles,2,16.9641,L
3,Video,Doubles,2,17.4943,L
3,Video,Doubles,2,17.9802,R
3,Video,Paradiddles,1,2.0521,R
3,Video,Paradiddles,1,2.4990,L
3,Video,Paradiddles,1,2.9698,R
3,Video,Paradiddles,1,3.5151,R
3,Video,Paradiddles,1,4.0464,L
3,Video,Paradiddles,1,4.4682,R
3,Video,Paradiddles,1,4.9443,R
3,Video,Paradiddles,1,5.4339,R
3,Video,Paradiddles,1,5.9667,L
3,Video,Paradiddles,1,6.4453,R
3,Video,Paradiddles,1,6.9547,R
